Machine Type,Power Rating (kW),Utilization Rate (%),Production Volume,Batch Size,Shift Timing,Ambient Temperature (°C),Production Time (min),Energy Consumption (kWh)
Molding,39.87594126273507,97.30850042586745,3193,365,Day,20.142511398660957,589.1364672013185,379.3390876718761
Molding,50.393194644138774,36.929315592249296,3507,263,Night,31.154417541209565,644.8868035610899,195.39991570627055
Molding,37.384481962500445,91.57508060525345,4044,335,Evening,28.80629535162655,627.3069523578376,365.6344060252922
Packaging,34.446179609052024,45.755801850310256,3347,139,Night,31.60470715057314,151.21468037037013,28.55369738344629
Packaging,30.64869359906237,57.80868313935838,371,408,Day,26.848358884786283,337.38420043063087,102.14797172140592
Molding,54.26199520164979,54.18340362984184,1477,429,Night,15.377289553584173,734.8109916901989,359.0616913288097
Molding,23.304797692084268,77.25910280607565,1477,216,Day,21.820735389868993,498.05987494009196,158.78756782894754
Molding,24.67169205794445,71.85471781636542,2992,229,Night,24.695026976279895,524.680984256618,153.52641832691876
Molding,18.142150156887634,37.63734123376252,2067,153,Night,20.949474775510375,233.1129963363027,31.884337364506997
Packaging,42.77867005977687,84.79758406601616,1007,107,Day,27.038303527260936,126.85359684761053,73.77397669462333
Assembly,26.471091622494292,60.775178126104734,4914,370,Night,22.25066121023307,472.41184736959264,131.06075214643758
Assembly,23.915757635249754,30.15552903307527,3905,253,Evening,18.1545189478296,316.1066212827012,40.45568784196032
Packaging,49.25394868348625,59.01522868025819,1858,175,Day,29.82218590888043,158.89162804207203,76.38638738647664
Packaging,47.07213465759142,66.14321030230337,1667,394,Night,27.713198251808926,389.0149503290406,205.95018059010258
Packaging,48.87950728499045,34.821227964576046,463,206,Night,21.74234177608966,204.49168674424422,57.32239393532225
Molding,18.830351844417255,40.57946815913411,4781,491,Night,22.67006082505525,948.0414923154644,115.74067225999227
Molding,54.78008703111198,99.55005200436027,302,304,Evening,22.321695321987583,748.0786436114792,685.8217189721651
Assembly,23.14838397549806,90.98367814157399,2031,475,Day,29.018545862501973,692.813560289034,241.68876457555817
Molding,12.6075249701694,39.33291935426535,2656,77,Day,28.686185732820487,161.84025826301448,12.703214581389974
Packaging,25.65193343932275,70.62165797873794,714,260,Day,21.6867737411703,266.024488825504,80.5154465098438
Assembly,30.367854125522385,56.54703080521402,4370,315,Day,23.343396654537028,407.7521022911613,111.6225392666953
Packaging,14.328816942696214,68.06182860899438,3489,316,Day,31.39124910230457,263.9683687257456,50.0501181804149
Molding,37.8085256099643,62.93746354971711,3977,303,Night,27.051704720614918,500.5797114477055,198.3267936854095
Packaging,42.77854336706926,33.37042475179793,3537,237,Night,27.45607558969556,209.7266166014638,51.59310910401172
Molding,30.12724564028131,52.07942176935481,1277,79,Evening,32.96954628717431,176.38275744752085,49.20734832303097
Packaging,24.105792261372088,38.78644074196887,1419,354,Day,26.839651232725846,418.9121507953828,72.06777416321573
Molding,28.262900171072516,64.22776646035234,3093,237,Evening,23.438471093852243,403.45465406577966,108.34638320870258
Assembly,46.92377783534768,93.51217039856803,1664,333,Day,23.200488876460483,400.20312030664604,282.1852719987941
Packaging,11.950323951607963,99.68729407986807,2512,325,Night,22.772774679767632,268.4586482708574,52.10738990951995
Assembly,27.803045679718213,96.097714793773,1033,236,Day,29.807713922423847,242.89069943384666,112.11598304113949
Assembly,20.583978165988675,98.9987987482367,3872,445,Day,28.90935047231982,528.5576416432762,177.83826188250072
Packaging,45.75228101549977,31.067242104624864,365,182,Evening,27.397604317510577,148.82252161975305,32.27756922295941
Assembly,13.842090543352157,81.06128849108194,3130,79,Evening,26.148313352427927,112.43078557007891,30.093999145665283
Assembly,26.457710667216432,49.10641671235754,607,210,Day,28.61159413088275,244.57225761917528,42.57807519459601
Molding,31.52717529749211,90.59325847883959,1487,187,Evening,19.008680704751107,337.5155065549379,166.8585783321853
Packaging,45.535776701880906,86.96134434368297,4129,472,Night,25.052915955817507,502.6504008735656,328.5012229499432
Assembly,18.619737801638777,59.65722031180678,350,396,Evening,23.93702277164876,558.4507109752836,109.2639285830813
Assembly,35.79581641206445,63.12824725722103,2666,381,Evening,18.29510252497167,566.4610867297694,212.72089451391207
Molding,18.451494090613874,48.556416829477726,585,115,Night,28.8467943663766,257.56419193762116,48.58015272422505
Assembly,48.15902856322171,50.216282535421136,296,271,Day,25.52757063206461,333.36468961211955,126.9091648306996
Molding,40.46471804506972,98.68220963523392,1398,237,Day,26.482331019760437,519.2853598540397,341.0084036628546
Molding,42.060323055392175,92.21970220691222,3716,474,Night,25.391546160812442,1039.2636742384707,672.5223556074898
Assembly,27.35093606641889,43.430828048048234,1787,86,Night,20.55823725404721,93.19691527135295,6.381040725504867
Molding,28.42957020798347,49.28672745054531,3150,255,Night,18.452155137470832,528.6536213939828,121.46915663195469
Molding,22.20846861575406,37.6053595143582,3706,420,Night,16.481151322144438,777.1004382774222,99.97554019835638
Assembly,34.159510153290356,99.2209548085784,3015,419,Day,21.808377638583682,577.9194803933776,326.99217450980115
Molding,57.81896377671542,93.50468953713835,2328,441,Evening,25.811744592926797,714.8655246133516,652.424129213449
Molding,29.269965796435343,68.64685908911781,4049,106,Night,32.158474879755964,217.78985698697042,78.7749047081071
Molding,54.391530655778595,78.50251727629879,2296,116,Evening,14.951554117088317,268.7141697257136,198.88630178413982
Assembly,15.951052513889987,82.35628577134581,1461,77,Evening,14.665085426719607,82.32637083199697,11.966241635028993
Assembly,47.44504083527203,44.266785922215746,2761,191,Night,22.122077256509442,211.30172765454589,74.90129194553921
Packaging,24.019451355923064,95.42664361318103,1172,188,Night,28.49425488191354,222.92182075952363,73.96614165489781
Molding,30.226906156480588,66.87198996051316,2044,462,Night,27.472245883218484,1062.0063482753692,354.32348543509397
Molding,34.216428337647756,36.47160762502988,1162,281,Night,23.969341490315312,421.77440694697776,90.57689680912073
Molding,46.475724957487216,57.79578254835684,4750,487,Day,15.124963479563695,767.9003186013738,347.7443009822844
Assembly,38.78613734756141,72.1152589323597,1329,156,Evening,17.010739984249376,228.8186444126501,109.67690394504824
Packaging,29.18354338878661,54.69762340266922,325,186,Evening,30.556266094646926,156.03767187093717,33.85788440265517
Molding,37.11133916706892,78.94430994262818,2585,427,Day,26.497503411606225,1022.1284314373287,503.34544594133763
Molding,13.440503413158776,91.74349862855684,1556,213,Night,29.73451193567709,485.87870751800233,98.53577994985038
Molding,26.60624167479963,84.03244870674924,101,196,Day,28.967854816736875,419.69473979933804,155.08354421745298
Assembly,23.84068296922438,74.98606140681127,1634,440,Night,35.44644127562428,530.6834820503702,154.19788105936772
Assembly,32.349090749030374,65.85102369881656,402,322,Evening,22.815679782465352,380.2983658054656,127.38610801541371
Assembly,32.33199069485218,47.812444005153935,4682,432,Night,23.1638195046759,571.0776309615884,144.57205746430478
Packaging,38.395991909114926,61.84623154982033,2758,353,Evening,26.83591029797988,400.99397057026573,161.76970931694544
Assembly,38.68109184872324,50.5067034996724,489,228,Day,30.65035862598137,240.75723356984577,73.07079335343926
Molding,23.290114762179986,95.38163667628073,4024,136,Night,16.78207711224897,251.38475439348687,92.36252860168204
Molding,48.96898325303158,93.51178098906627,2881,125,Night,22.27604042473435,209.29146302070984,155.92065459549235
Assembly,10.784142721851282,40.907846831250566,2659,394,Night,24.267296080574912,463.23027311931804,26.552431556749003
Assembly,38.64647538426882,87.58341548359539,2136,127,Day,25.316202647876654,164.02482401786605,96.51428712697673
Assembly,14.082444140776925,79.20402877290181,1089,107,Evening,28.49350266259981,157.53029921584027,36.18979893782651
Assembly,39.18592833684876,98.26482043924233,2731,272,Day,31.942733174006452,355.4547609143114,228.7027497159979
Assembly,31.08472362273617,62.431459802012505,3850,252,Evening,29.261713391962694,315.3993859305785,98.5651992506898
Packaging,27.490180027323685,80.55220599900682,2797,440,Evening,25.564470833355436,442.89677440952426,169.73197275999468
Assembly,37.62665559045716,66.25187440898634,3283,412,Day,25.792972467597426,456.7761866353905,198.38230994260425
Packaging,11.45483334988931,34.8580347684649,839,111,Evening,25.50864455710534,104.45176177857834,18.091657560963792
Molding,22.72657563242776,33.27353248157374,602,192,Day,34.41425845389432,348.0492826937648,40.98583937171615
Assembly,34.65760569870616,38.54780100158501,3919,116,Day,29.075471443772823,145.06040265953058,30.736122922129802
Packaging,43.88861626523272,50.73337446966919,4587,175,Day,19.809753482016795,200.81034333305698,73.46929017549873
Molding,30.293166573365614,48.13791740683127,382,358,Evening,24.24932638777044,545.9524590129353,133.35077424541373
Packaging,20.350458905342283,80.98286680941301,288,474,Night,21.233918765483605,382.1125831219493,103.14501749203207
Packaging,30.749457431559772,80.1145914445487,4320,194,Night,30.562058003400917,164.99101008736045,73.85754601615704
Molding,41.87113211456839,97.99762058945603,3859,418,Day,16.713788229043466,970.0674028595865,662.1697601805281
Assembly,26.80412125622986,51.72735778096773,1914,490,Day,22.167879053457963,699.3155627004544,158.28266026360092
Molding,54.08211276766824,95.69164586464152,1039,477,Day,22.663801167484824,833.5438881363112,720.1104116461021
Packaging,30.937548354400537,72.89954224414146,4682,252,Day,22.733066643970357,204.17882524576146,82.3957948776714
Packaging,11.4329435028234,64.67160976930843,4039,302,Evening,20.807081482301317,302.1608336237814,32.01522124060856
Molding,22.706589825897137,76.7488964469251,2761,497,Evening,23.55902570458955,1238.2385604369013,358.99737733860144
Molding,33.6310574840551,79.19288161099108,1922,159,Night,30.095991880213326,352.91698312316026,155.3264187714064
Assembly,37.909020760677336,42.0350320201469,2079,197,Night,26.48345105599277,249.62539719400283,69.01452044983337
Molding,22.548107702044266,82.62008524746801,3482,176,Night,27.34639306890886,393.0668985230509,129.47793129245295
Molding,58.86035710643621,80.76209351268835,507,434,Day,29.769624268181666,805.6263080276792,629.3958792791383
Assembly,22.74233032752334,99.82725987641453,1441,401,Night,28.833981333372492,562.4980572341975,212.32747342942722
Molding,37.55904992930824,93.83634464707328,3318,170,Evening,16.21288604636895,302.8797904474331,171.61963238426807
Molding,12.910386467089975,77.9262162179004,2648,423,Day,25.144962507133624,1032.5490748596792,170.22068979979716
Packaging,45.395628857232175,79.8654599167657,907,390,Day,24.936247786417592,389.19373137193395,228.9397504456299
Packaging,41.55338614100734,96.21899436842097,4553,80,Day,18.35198432097566,64.91710450319424,43.88076502480876
Packaging,17.818320171823707,97.70247910889225,372,322,Night,32.49678483225743,348.92689061788786,107.13739667043743
Packaging,47.32946764959372,87.88756380505892,3014,394,Day,19.08942174096505,415.3429174362495,293.6940631216184
Molding,27.16030866227542,83.71754818550127,1135,90,Night,22.559909665693592,164.7137367637407,65.5007583916262
Molding,45.22494184224562,37.795607635542375,1290,253,Night,24.1685929786376,530.9334643904672,158.23280888787505
Molding,51.310863264796794,88.1225534036445,368,421,Evening,29.430772575038414,739.5228380131559,557.7776966992877
Packaging,39.63657844948723,47.723697491905334,2241,461,Night,23.608096672700082,436.70863388450016,135.0669255715861
Packaging,46.70331136119365,69.4649007213449,2253,98,Day,20.805807926761034,106.85461339123378,51.54002746558702
Packaging,44.57099041362834,58.376072930648476,1836,139,Evening,32.58939452122333,138.98196864110244,57.95161748819459
Packaging,49.7844605636644,54.192511044606874,1436,277,Day,26.608847498886472,288.9397724742438,121.9192096933183
Assembly,17.30445650304582,51.7175001026942,4431,360,Day,17.964041485846295,374.59887655554843,61.37415904760187
Molding,26.628566458881604,89.87989564602428,4255,441,Evening,25.632593992167184,841.4165353694825,336.60734660001174
Assembly,35.449034697265205,83.8395284470291,3918,81,Evening,28.435288851926988,104.13891293701978,46.81320341082528
Molding,47.18626492279602,66.6414126686091,795,228,Evening,26.66447440218448,499.2763263397823,258.23910311793105
Molding,37.66104261867404,76.51363457051198,1532,395,Day,28.151817928836703,772.8674908994748,373.28471503893024
Assembly,12.957134595464597,98.91695652408063,1483,246,Night,26.821297390563252,337.68438553305066,66.08444300386972
Assembly,43.66380907201528,57.827459504456016,4071,284,Day,21.59082470063449,286.20903367732285,123.28679538861947
Assembly,48.43497424085088,68.57704242067025,3810,343,Evening,16.855130544030505,495.97423187035594,278.0661553807344
Assembly,26.22067375305579,67.34665988021398,3818,126,Night,31.200587559152403,162.32577796639714,54.57986691672259
Molding,22.790999121544612,95.51806626062147,3751,324,Night,24.375277056209505,666.6666486559282,240.64752410484198
Assembly,10.7725501984835,54.609369232760145,2234,311,Evening,26.664326741459245,424.44910185883396,47.23121911184744
Assembly,19.49196144374341,99.03783251524217,847,171,Evening,24.13767447424585,173.69354175700119,54.35488946998312
Molding,45.59610119224427,51.328832950122944,3279,173,Night,23.579226756475155,362.7227859392686,132.31692255980172
Packaging,46.463575506909216,37.62349247268225,2796,424,Day,29.79177698669823,432.3571382918132,128.71422418599786
Assembly,13.740522657270633,43.396148166943924,476,94,Day,24.21749679457168,110.45346533076862,15.485029886512308
Assembly,32.1303674864772,59.83549393049527,4152,65,Day,28.516161546704687,78.74732909922115,20.51226335038487
Packaging,37.821249940473294,75.4829164883273,486,487,Night,17.338087352319988,429.8004594536709,193.6798218435685
Packaging,21.055232844250746,66.17776540168137,4258,398,Night,17.926785765545517,471.5685251037026,110.1015764901282
Packaging,32.79588156681208,56.33947236021112,4425,259,Day,21.36194786115594,302.34072583065824,89.27439004641731
Molding,46.3319244482771,69.3423285994743,4149,209,Day,13.271599778605339,344.581590382415,181.9468178493613
Molding,52.210523670498084,88.71643934202677,2522,334,Night,25.69336450191534,743.1385968934155,568.7346347799529
Molding,33.71999283935909,88.72517193469358,2385,101,Evening,19.42657182696879,169.39475622239414,96.8659760732537
Molding,47.897146508110104,80.83595217275615,4162,130,Evening,23.244716940961588,204.39687048741771,131.3124220699029
Packaging,22.071318869593988,96.67139207703397,485,411,Evening,22.847435935768985,422.2220391356008,146.56285083928375
Assembly,18.521869870886345,71.31432672064867,1161,417,Night,21.774525256556878,422.6017694492529,83.92690253565678
Molding,20.991059812352038,30.53603463578623,618,430,Day,17.799426591752756,1017.7277200272591,111.48135163817606
Molding,29.225891127634856,50.365074296851034,1200,374,Evening,27.384862091795064,684.8659021061217,169.55779364411453
Molding,13.722224725864752,52.97558931430705,1566,401,Day,28.22111861483673,694.828421516689,85.10213249385794
Assembly,21.319673506609988,68.31282541123574,1892,334,Evening,27.79849402766351,378.6497058712953,87.44058265825836
Packaging,36.08891297772913,93.34226299712375,4232,398,Evening,23.571444369659858,450.3260321486023,255.96380827572855
Packaging,35.91676188640547,88.66804744801658,4604,436,Day,24.218963068359752,465.98584499818264,242.68746537735288
Packaging,12.94215225965965,46.25210897158155,3749,484,Evening,18.540689897700858,480.26998970863593,46.49577820762311
Molding,25.795949619869766,66.35731651608484,4155,117,Evening,23.750161002791856,196.2752481135038,57.91261077466409
Molding,39.338767904540234,76.14040448002731,943,93,Night,23.320602640641994,186.981940064551,94.22020371135274
Molding,27.290502600148933,99.12580784418031,3432,330,Night,26.240540696890985,693.3440182863177,308.54537234672006
Molding,32.06342516106592,32.19119735522156,4749,199,Evening,20.732846490723936,428.0129753982175,74.6085923172974
Packaging,38.51243028463056,62.471412173922374,3619,219,Night,24.832007034352554,185.12764073317902,68.65926006510576
Assembly,10.370673178265202,99.16760578054041,3165,124,Evening,23.484208701517815,145.26086411141236,22.857479121938933
Packaging,21.05574176353722,98.40440579196665,1937,57,Night,28.15762646243587,64.15158109474041,16.983480501760386
Assembly,15.694889751400666,53.15085623183404,3242,221,Day,32.26073289940878,279.6593575028797,33.78075391926414
Molding,18.1252407726956,30.00117153805543,345,486,Evening,28.695954730477688,1117.3256394303583,99.13399975680974
Molding,58.033930389467855,71.07142094666338,4197,174,Day,24.539071520876277,309.03373364144363,213.86618008525372
Assembly,25.06241326249671,90.68571955550235,441,263,Night,23.179765654335622,296.9975964402473,114.39772051988494
Packaging,31.083543396385593,52.70080569245224,825,332,Evening,26.876958996139123,300.8265795306556,81.95730591167724
Molding,47.22345057934237,95.39889753836391,2986,188,Night,16.17630546558081,446.93969395446123,333.6549818264637
Packaging,11.897898994402007,53.28917059778841,4252,204,Evening,22.615685438290015,183.0418005364615,25.387773340573663
Packaging,19.640905542307934,72.71409239807983,1409,184,Day,26.748944183538992,216.13081582852365,52.44843786444274
Assembly,43.2859114937485,80.54322512271446,1579,429,Evening,19.53747152483752,577.8504967139277,333.5354014944895
Packaging,44.47962452711524,54.17910351467532,1846,396,Night,24.633051222542488,389.12819543370676,153.05658033524153
Assembly,24.918036825632083,54.654448841349605,4388,234,Day,28.187702158355,294.0955590937178,74.50997164347253
Assembly,24.99446398607073,62.89963807786418,1245,266,Day,28.24314697599892,299.0800400024471,87.76488224661665
Packaging,40.27587508435528,88.46563996732024,1995,216,Day,18.917404263628246,202.50060746465368,117.98188350128324
Packaging,21.802809069994765,37.05955372935599,766,356,Day,19.01167047592706,308.2602425407788,34.35028897847905
Molding,17.620515894719908,74.20355697791541,685,326,Evening,22.412983172071097,626.2915360773522,134.21760234398573
Assembly,20.301418009623337,77.4143550516482,453,139,Night,29.620893859484507,160.80999812745927,44.62547988888279
Molding,30.592547118517192,69.05109319923957,2322,268,Evening,22.44674066864571,654.8041483412046,230.8705027362883
Molding,14.505826060564717,95.50868711629359,2826,490,Night,25.062453619022314,1128.9917425166,264.55177023192044
Assembly,29.147210168006993,72.13935018541827,2714,228,Day,25.20263959692903,340.91397780598896,115.28728362322616
Packaging,39.60030051091114,74.42037257539263,3197,158,Night,25.380183765926123,186.54856985299222,95.12398252885103
Molding,36.65976693506215,71.9832019540388,143,166,Day,25.859548554587388,309.3441968983625,131.31393747496875
Molding,15.450976344696333,80.54131424497169,1704,322,Evening,30.421351665566636,691.9612946601491,139.1247601497749
Molding,33.12718230460601,39.47865909577261,2995,464,Evening,24.49891387587908,841.5803241981987,183.9693030232198
Assembly,38.35618432171331,92.59934264670149,623,447,Day,21.420936927878415,503.17532821856537,301.5972774991291
Molding,14.788639391529117,32.97446260433373,1228,435,Day,26.318019894832712,669.095268889824,59.630418323974425
Molding,14.872665106890647,74.85207720377875,3444,459,Evening,13.585404177172176,1000.4512891576605,181.8739466777743
Packaging,24.824056127239306,73.08366525421755,2940,455,Night,23.799816910791307,466.1807299877586,143.81284255567732
Molding,21.358270277938036,44.56847891986574,757,155,Night,17.807157957537697,247.26296739938863,34.28057913334841
Assembly,47.39123165233681,32.84976815788956,2486,333,Night,23.451877912343093,472.2278118056148,121.98116906505768
Packaging,33.25374414958972,39.71847779336764,1962,439,Day,29.711136307771337,394.3754493047276,83.70979236577722
Molding,25.791619171483013,49.01704384658551,3538,280,Day,15.426321626908711,697.5690259696571,147.40602251597957
Assembly,38.191069164598034,91.74739833913307,3922,196,Evening,20.241018178768893,236.3148409358131,133.6708000869711
Assembly,24.997162054373156,89.90140829259931,876,361,Day,25.382728011312444,390.7167061287496,139.71050866051695
Assembly,15.2846257751604,34.46989019862362,1763,70,Evening,28.165686522564503,97.50053013924605,13.786125999838418
Assembly,19.489289193743215,50.248760562147936,3293,475,Day,29.922722916395294,595.4746029306989,97.31589367896588
Molding,42.85186965405003,92.25213702743376,855,325,Day,23.387191579288647,689.3538521470307,457.85498112271716
Packaging,12.075044239879666,46.56613199112342,4754,396,Night,20.46635094363822,332.0225256759857,25.210823735894127
Packaging,20.90756160192255,99.71757126746208,3093,432,Evening,24.962282904415286,356.1761139443773,125.04211984204706
Molding,21.99895092682438,47.97881370511146,4515,221,Evening,23.956562925084977,412.0320915821528,70.52215832190508
Molding,21.654485312473533,81.73792796696998,3795,426,Day,28.798403147846706,694.5497572586513,198.38167329919608
Molding,44.772595774846614,59.194142149997546,402,80,Day,28.198151378211136,123.79398390531001,53.89095121895633
Molding,51.6392120042095,39.53711864311672,1198,58,Night,25.51766299503484,92.13380136449126,29.092350811800404
Assembly,38.634664322570345,47.860822933016266,1504,355,Evening,20.615392446268743,368.7480179209738,118.19687862522827
Molding,42.99493515842459,77.25826529350161,1421,386,Evening,22.210130250613553,719.4659445468917,399.9599624577833
Molding,55.989685047257474,53.593948142551504,404,81,Night,25.33603268301776,188.33977264809383,93.3564364537372
Packaging,12.335695216971875,72.28897544203349,4203,251,Day,30.57445089501953,267.861473386707,40.42617583253627
Molding,20.039188126859553,44.38717299382717,4024,473,Day,21.67831892080026,955.640662074332,142.8991254021761
Packaging,26.576274226821287,61.40066805279606,107,229,Evening,26.66487998333832,246.33623061223514,68.15782558185151
Packaging,24.89806574015471,65.85720461989578,1874,246,Evening,28.291691596996177,278.9673204825729,78.85754474245985
Molding,32.06647694222507,58.8949194320027,1314,254,Evening,33.71965238442346,583.322189517459,186.0249775713098
Packaging,18.25819620170824,43.85426219454157,2670,422,Evening,29.477892001381022,365.7618341679947,56.528960488498726
Packaging,15.980132623209133,62.30874672247163,4451,76,Day,22.794348661923102,71.63158053211335,7.500740316859264
Molding,36.441275877980544,78.50303923773212,2380,51,Day,13.333339796827337,103.97740973352569,52.72238542419407
Molding,56.546521155302095,97.54339639781027,797,306,Evening,19.955980720094573,504.52055167018386,465.00788603009806
Assembly,25.67877849399668,85.26651343345647,4101,432,Day,22.11519541059657,495.0930274802545,186.78720210279792
Packaging,11.734128564781123,41.30293370633325,2826,313,Night,21.2776142004756,285.8873457707136,26.510198343942918
Assembly,38.24669371558098,49.089129486247806,2023,443,Night,21.764640208385146,555.993853024877,168.6095557283525
Molding,25.973035465304395,35.5176726817345,3523,118,Evening,17.212354178422714,290.4029253862864,34.68765863367946
Assembly,19.80380029219568,39.495466698205455,1736,419,Evening,26.40009170891532,436.9611539521664,57.67365998771189
Assembly,22.970320027918483,47.547807540791325,529,243,Night,25.002399583048128,286.9571868538028,53.9014799537799
Assembly,38.95262095631505,43.9669156408754,1834,295,Night,16.26621640707271,379.28818198863195,108.87732224468705
Packaging,42.75277547481216,44.95544755366457,3253,474,Day,36.964059616583285,541.2676810724672,169.1604534702374
Assembly,33.522242693558546,46.15391585075016,1805,353,Day,31.449801205732285,409.015150654036,107.49665759052536
Packaging,22.899150148782063,51.0475087048528,4101,165,Day,28.526317850384515,145.23582113154384,24.292052703304556
Packaging,22.419129324691127,38.79102480387311,4065,166,Night,24.51562264232589,166.10573861738385,29.07979467926633
Assembly,14.97233399621852,49.448448867280646,3090,386,Evening,23.745648309006885,467.0777622097822,61.77623620857869
Molding,56.79845031528934,78.18882790974396,1320,481,Day,26.8548839527375,948.8983686803581,707.8349643461456
Packaging,35.52557595875278,46.54806998778204,3161,174,Day,27.61093592597505,190.85244186720834,54.21475950075893
Packaging,11.078984794234561,42.02868993568812,4462,82,Night,19.130935011954175,82.32359515978266,11.24101365091187
Molding,43.79362056896067,34.73869635291226,4041,141,Day,27.47091084469206,302.73517304164596,74.67335107660834
Assembly,27.886136967740317,64.99800403379268,3222,300,Day,25.08173826414102,416.49020732102537,134.19379616963906
Molding,58.68278222625213,88.93879095105935,402,484,Day,29.360770956256783,973.9442980064897,846.6515934497514
Packaging,42.76275299225628,34.13116509846192,2151,241,Night,32.07568799343725,232.80203162994104,56.8777989910412
Packaging,16.852630153311928,67.96282190667044,2178,387,Day,18.18308397998653,330.722019347721,67.45169884241776
Molding,46.565333705993595,75.54332407957487,3769,427,Night,27.882699431658256,900.6874608229238,530.4124224439855
Packaging,29.422640153410534,71.47231597451906,641,72,Night,26.05429849804435,64.25657025354012,24.450453645397097
Molding,20.978167856156553,91.43362424960958,3256,485,Day,30.012101677258542,973.38136717571,313.92792738511145
Packaging,37.94959629319796,90.64769061459944,4883,131,Night,25.946223164830485,140.7013606596487,80.7922460281695
Assembly,31.895503147769816,34.01153147699215,2579,252,Evening,23.924698766733712,329.48781491267647,56.339738471261626
Molding,13.457946181035384,55.26607784565808,2003,92,Day,24.566262675925906,141.55424090409954,19.810528015055258
Molding,43.03622162538364,76.95808813484268,3100,156,Evening,18.163047953980872,281.3557138275847,151.75083685309178
Molding,42.47938031339715,96.67112588447716,2297,123,Night,23.550229535914468,271.7101577605025,184.6040806009331
Assembly,15.763406442058505,86.32793575171365,3070,443,Evening,28.2391132816657,508.2218711131829,117.5763392297191
Assembly,23.959509079867715,42.361251737367354,418,405,Day,27.955062116072533,586.7958404933704,95.68816342997309
Molding,40.12315059604992,49.544618642310965,3005,250,Day,24.02507075672717,612.8490593827424,205.03588460002092
Molding,18.661584677123034,83.4515704536617,4682,411,Evening,32.422518383001304,771.0129992839744,204.42758412708352
Molding,52.93072213606831,63.00323930908729,4061,126,Night,24.33953967522627,299.34441215920947,163.87358129058288
Packaging,11.099441851508152,68.31117094155078,1076,434,Night,29.76721302219045,512.1200103308621,66.36262444763729
Packaging,14.113496598774198,72.6285874122995,2150,449,Night,18.327659933258367,396.01414198287927,78.81443631651452
Molding,17.573132153034436,37.230406240801756,1460,68,Evening,27.326876340004585,163.6456896708504,15.191575674048126
Assembly,31.124285039002206,89.91734234032779,3918,381,Day,25.341579347018083,487.99504617220924,228.7833100299033
Molding,41.76547258409401,90.4194107563709,1035,182,Night,23.44292869344298,413.01222701868835,255.39218342972217
Packaging,26.14963186005946,62.77676108898571,2486,232,Night,27.87409907515428,221.37089664995514,50.224239576551014
Packaging,21.546673106726647,73.87916529504642,3146,111,Night,26.02555596971748,115.3209694705318,28.5706442592793
Assembly,42.372695025022296,76.19328840178432,3765,182,Evening,27.20069248677776,187.54998221176788,99.14179688704827
Packaging,12.731439349056807,43.28058093109189,863,170,Night,27.749056321222692,192.81956627921036,22.807316355148874
Packaging,21.21167444531167,37.88093799263956,2454,184,Day,22.012764051653303,176.99626168959202,32.20022601353175
Packaging,11.56462315215883,31.44710624826252,3462,304,Evening,33.77940849157754,307.45473454743006,14.417181183626184
Assembly,10.55560539865072,93.90172787443208,4019,413,Day,32.618362061530206,441.49530408639987,71.72014130586511
Molding,28.962234572745658,54.199930226128394,3954,383,Night,24.69250741898709,732.4074995531788,191.28723253686593
Molding,21.351535797356735,36.008165450770214,123,82,Night,27.473248834965496,185.94768707985054,24.855881608902276
Molding,24.88156103223582,62.60599849485801,1125,55,Evening,21.119981505450593,113.68611991120726,25.34283706302285
Assembly,42.837886298198725,35.29375793423226,1287,131,Evening,18.5460122133427,172.2419607973026,42.18942124339451
Molding,19.823044619962623,35.96755269648685,1107,183,Night,27.925778360176498,296.7809739357011,46.62501801106728
Molding,49.451201623286444,64.22197419931676,1217,100,Day,32.304824345831065,210.67223058413535,114.78561507676272
Assembly,37.00202492585454,65.61856618016446,303,271,Evening,23.589541461412697,291.798070244457,112.29260506974705
Molding,27.66938520675997,70.61001597295373,136,317,Evening,26.419640200163997,644.4861748946864,215.76246581023472
Assembly,31.86224580705151,75.94180360060213,952,419,Night,20.60331678619131,464.6098722255821,195.8710420260566
Packaging,27.77742439098155,76.77871591253835,733,252,Night,17.32988054409247,270.09564975486427,95.7221142012534
Packaging,15.135812619906615,60.30976812860623,2891,171,Evening,22.567513082405966,163.931340706384,22.4497195523656
Assembly,46.287412869367024,75.04731409761635,1352,181,Day,24.71747248369784,190.86311024114963,106.36457137987395
Assembly,32.7847187034304,51.33178293501611,4614,306,Evening,29.923331977731145,340.954284540299,91.48081490545367
Assembly,45.2096018318182,60.891573380859654,4089,101,Day,18.86833804287148,143.69792025962803,52.13257485764789
Molding,51.54367256703793,57.53289339725963,1616,304,Day,19.822652655741358,610.048106244254,303.5646889383129
Packaging,13.19103701237693,53.03770008530455,427,279,Day,19.810223463708425,241.65705689320623,29.29170696895937
Molding,21.948991968885714,46.699957792767634,1130,358,Day,31.633938613992367,863.3467494794224,145.45001978835927
Molding,18.97253348999188,35.49213003786112,2662,398,Evening,33.18976638584212,935.3602737288059,106.03779617428205
Packaging,43.231181311476746,65.41373344499871,2151,319,Night,34.5953817619589,344.4965879043223,173.95020859955815
Molding,53.397438069849706,67.61017303441264,827,454,Day,31.58662119494442,1077.6905419810919,655.2057729021142
Molding,37.34263247080157,53.530853087143974,4971,154,Night,26.424454313181243,272.23554677546576,92.86923395456661
